193.0,0.27,-0.11,9.89,-107.0,128.69,-1.0,2.18,24.97,121.19,227.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_231744,Still_Strong_brightness_Working_Working_Continuing_Working_Sitting_
194.0,0.28,-0.09,9.92,-107.0,128.95,-1.2,2.21,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_233515,Still_Strong_brightness_Working_Working_Continuing_Working_Sitting_
116.0,6.05,7.53,1.35,-167.0,39.61,-52.33,37.13,24.97,121.19,175.0,23,0.0,83.130005,109.0,0.0,5.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_235311,Moving constantly_and then Change to brighter light_Normal brightness_Working_Working_Same place_Standing_
210.0,0.33,-0.13,9.91,-123.0,82.26,-0.85,2.6,24.97,121.19,180.0,23,0.0,36.9,0.0,0.0,2.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160706_235612,Moving slightly_and then Strong_brightness_Working_Working_Working_Same place_Sitting_
147.0,2.08,4.61,7.8,-150.0,131.47,-29.61,15.32,24.97,121.19,178.0,00,0.0,60.809998,93.0,0.0,3.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160707_000116,Moving constantly_and then Change to darker_Normal brightness_Same place_Sitting_
2.0,0.22,-0.03,9.89,-119.0,223.66,-1.34,1.71,24.97,121.19,185.0,00,7.0,195.97,87.0,0.0,21.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160707_000417,Moving constantly_and then Moving to another place_turn on a lamp_Change to darker_Dimmer_7 steps forward_Sitting_
0.0,0.15,0.21,9.87,-126.0,131.71,-3.09,1.7,0.0,0.0,0.0,00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160707_002340,Still_Sleeping_Continuing_
0.0,0.17,0.25,9.96,-126.0,131.79,-3.04,1.64,0.0,0.0,0.0,01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160707_011157,Still_Sleeping_Continuing_Lying_
0.0,0.12,0.24,9.96,-117.0,125.18,-2.67,0.75,24.97,121.19,161.0,01,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160707_012303,Moving constantly_and then Sleeping_Continuing_Lying_
0.0,0.12,0.19,9.94,-117.0,131.72,-2.87,0.98,0.0,0.0,0.0,02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160707_021252,Still_Sleeping_Continuing_Lying_
0.0,0.14,0.24,9.93,-117.0,132.04,-2.89,1.09,0.0,0.0,0.0,03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160707_031356,Still_Sleeping_Continuing_Lying_
0.0,0.12,0.23,9.95,-117.0,131.8,-2.76,1.08,0.0,0.0,0.0,04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160707_042846,Still_Sleeping_Continuing_Lying_
1.0,0.14,0.25,9.94,-118.0,131.38,-2.83,0.99,0.0,0.0,0.0,05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160707_051103,Still_Dimmer_Sleeping_Continuing_Lying_
16.0,0.14,0.23,9.96,-118.0,132.25,-2.91,1.0,24.97,121.19,160.0,05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160707_054658,Still_Dimmer_Sleeping_Continuing_Lying_
24.0,0.11,0.23,9.96,-118.0,131.08,-2.68,0.91,0.0,0.0,0.0,06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WorkingOnPC,PhilSamsang_20160707_063246,Still_Dimmer_Continuing_Working_Lying_
